"runtime_path"	"role"	"sha256"	"required_by"
"REPRO/scripts/baseScripts/p5_general_synchronous/c2_atomic_runner_harness.py"	"runtime-code"	"735A52A6098274EDCDEA187BC940709307C6E6231FCDF4AE906FE661420B13B5"	"KMPC-118…126 independent fresh-copy reproduction"
"REPRO/scripts/baseScripts/p5_general_synchronous/c2_cdi_k0p15_same_matrix_refinement.py"	"runtime-code"	"EA589E4CBAD3AD618DEBC41C81B271EAC23F229AEA82C80E962CD792091468F6"	"KMPC-118…126 independent fresh-copy reproduction"
"REPRO/scripts/baseScripts/p5_general_synchronous/c2_configurable_checkpoint_v2_support_generic.py"	"runtime-code"	"70D8E55DD59FF7C1C23F9BD4C3615063C017D9639D497381AE803C4ED0EDBB0E"	"KMPC-118…126 independent fresh-copy reproduction"
"REPRO/scripts/baseScripts/p5_general_synchronous/c2_configurable_checkpoint.py"	"runtime-code"	"DEB7776EFE28D60978FA49ABB914B3718C7F31F111DDC4B4037DA73961798B9F"	"KMPC-118…126 independent fresh-copy reproduction"
"REPRO/scripts/baseScripts/p5_general_synchronous/c2_fourier_coverage.py"	"runtime-code"	"757F97E14657CC7046177C2D33115CA87639B9C92E89BDABE2BFF3B4380DF3FC"	"KMPC-118…126 independent fresh-copy reproduction"
"REPRO/scripts/baseScripts/p5_general_synchronous/c2_checkpointed_single_atom_v3_phase_order.py"	"runtime-code"	"3525257A92D6C7BFFCA82C04DD75ED4A808CD28342C2D771D6117DBC17A485A8"	"KMPC-118…126 independent fresh-copy reproduction"
"REPRO/scripts/baseScripts/p5_general_synchronous/c2_checkpointed_single_atom.py"	"runtime-code"	"76B707973FA285733AFF61A8A931A51D4C09D249D1F6CB983758C09F0F0D05CF"	"KMPC-118…126 independent fresh-copy reproduction"
"REPRO/scripts/baseScripts/p5_general_synchronous/c2_same_matrix_refinement_v2_multi_rank.py"	"runtime-code"	"1E2600C366590B7FC56289D1FBC386EF24DA50DA9ED5686AE5FB5A50E0992F08"	"KMPC-118…126 independent fresh-copy reproduction"
"REPRO/scripts/baseScripts/p5_general_synchronous/c2_single_atom_adapter.py"	"runtime-code"	"C018ACB17311A8CB522FB612AB0EDD1DD5B9C47E16DC5D915A5F6DAF4204BAF8"	"KMPC-118…126 independent fresh-copy reproduction"
"REPRO/scripts/baseScripts/p5_general_synchronous/cdi_c1_coverage.py"	"runtime-code"	"D57CA8CA5571A07440A987F4FB0DDA08A40DAF7EA8C95AF929FC5C936F2FCE0F"	"KMPC-118…126 independent fresh-copy reproduction"
"REPRO/scripts/baseScripts/p5_general_synchronous/cdi_support_ladder.py"	"runtime-code"	"A8257E2195E2AB61B5C4195B80EA44EE7669B5A52F9C8440BA5F5244190E3068"	"KMPC-118…126 independent fresh-copy reproduction"
"REPRO/scripts/baseScripts/p5_general_synchronous/full_ra_b1_preflight_v2.py"	"runtime-code"	"27C0D6ADA828CA2F59C0D128EB6339074D5940F294272CDABE8127CB84867C7C"	"KMPC-118…126 independent fresh-copy reproduction"
"REPRO/scripts/baseScripts/p5_general_synchronous/full_ra_b1_preflight.py"	"runtime-code"	"62D6DEEFBDB81C0619FD58C668185FF9CA76926A90D00DCE9C092AD4797D6B5D"	"KMPC-118…126 independent fresh-copy reproduction"
"REPRO/scripts/baseScripts/p5_general_synchronous/full_ra_contract.py"	"runtime-code"	"F3839DA931D24939FA9C5925FD29B1484E722D1A0F24117DC91EBE5F4436D464"	"KMPC-118…126 independent fresh-copy reproduction"
"REPRO/scripts/baseScripts/p5_general_synchronous/full_ra_m3_seed.py"	"runtime-code"	"070F217B45A385369ECAFAA3D409A1210BAE3C3AF8A600A9171225B258751BF2"	"KMPC-118…126 independent fresh-copy reproduction"
"REPRO/scripts/baseScripts/p5_general_synchronous/mode_resolved_puiseux_v2_m1_anchored.py"	"runtime-code"	"5DE2C280B0E9DAF528A9E3011368361B37AE53DE38827FB6F6CE4AB2019A4455"	"KMPC-118…126 independent fresh-copy reproduction"
"REPRO/scripts/baseScripts/p5_general_synchronous/mode_resolved_puiseux.py"	"runtime-code"	"5A89CF82006CB5ECC1D8B4BE1FD56A463453EE3D6261968CB64DE8CCF2C8B7AE"	"KMPC-118…126 independent fresh-copy reproduction"
"REPRO/scripts/baseScripts/p5_general_synchronous/nid_c1_coverage.py"	"runtime-code"	"EEEE74848B6F4413914F0CC60230CC824982C7E485A38C77C4495F807975A2CD"	"KMPC-118…126 independent fresh-copy reproduction"
"REPRO/scripts/baseScripts/p5_general_synchronous/niv_c1_coverage.py"	"runtime-code"	"B222554E8F6E664DAC674E394FED02A02ECBEE432ADEDC9A9682DFA6BB746E9D"	"KMPC-118…126 independent fresh-copy reproduction"
"REPRO/scripts/baseScripts/p5_general_synchronous/niv_support_step2_v2_finite_owner.py"	"runtime-code"	"F920F51313B44450DABC5A526769C42CD9A3988CBEB011A7954A0F88A4A7006D"	"KMPC-118…126 independent fresh-copy reproduction"
"REPRO/scripts/baseScripts/p5_general_synchronous/niv_support_step2.py"	"runtime-code"	"2B41B11E2C27B1FB5462AF0629C0478BBFF6A1343C317D7F6E6C045C0260F680"	"KMPC-118…126 independent fresh-copy reproduction"
"REPRO/scripts/baseScripts/p5_general_synchronous/s_c0_coefficient_passport_v2_numpy_scalar.py"	"runtime-code"	"06EE03C939FBCCFA6FA130421EEF98D0B8CC7571937EF02A7A46A57367534C11"	"KMPC-118…126 independent fresh-copy reproduction"
"REPRO/scripts/baseScripts/p5_general_synchronous/s_c0_coefficient_passport.py"	"runtime-code"	"C370B610815AFAC345C990E3CFE516D616873F39598F468A5ADBF2C65A2A6B95"	"KMPC-118…126 independent fresh-copy reproduction"
"REPRO/scripts/baseScripts/p5_general_synchronous/s1_collective_contract.py"	"runtime-code"	"F535EE15137BBD6F9C0379821C9CC94DED8EC56037B6105B75BEF65A5884EE68"	"KMPC-118…126 independent fresh-copy reproduction"
"REPRO/scripts/results/k_mpc_005/RUN_KMPC_031_P5_3G7_M3_FULL_RA_DEEP_TAIL_BRANCH_PROVENANCE.json"	"runtime-prerequisite"	"C547F818E3918CD844CA06BEA32814279A9D4A20D662A9166114410645792FF6"	"KMPC-118…126 independent fresh-copy reproduction"
"REPRO/scripts/results/k_mpc_005/RUN_KMPC_040_P5_3G7_CDI_SUPPORT_STEP_3_05_07.json"	"runtime-prerequisite"	"69C78F70ECD851D8B8A48E4E09445181C0D4559E9BD2E90A7BA19933351BD219"	"KMPC-118…126 independent fresh-copy reproduction"
"REPRO/scripts/results/k_mpc_005/RUN_KMPC_046_P5_3G7_BI_SUPPORT_STEP_3_OWNER_SUCCESSOR.json"	"runtime-prerequisite"	"60EC5A801FDDBAFFBA6CE184EBB3BC154879928385E6E37FB118781118615FB1"	"KMPC-118…126 independent fresh-copy reproduction"
"REPRO/scripts/results/k_mpc_005/RUN_KMPC_053_P5_3G7_NID_SUPPORT_CLOSURE.json"	"runtime-prerequisite"	"625AC2FAF4BD114D4907ABF83BFF059B50741642E7FB198FA3D7FBCB1BF3B4BD"	"KMPC-118…126 independent fresh-copy reproduction"
"REPRO/scripts/results/k_mpc_005/RUN_KMPC_056_P5_3G7_NIV_SUPPORT_STEP_2_FINITE_OWNER_SUCCESSOR.json"	"runtime-prerequisite"	"9AF6410513C2B0A6142DA9B08E8A1D115670C644171B102683568E64D645C332"	"KMPC-118…126 independent fresh-copy reproduction"
"REPRO/scripts/results/k_mpc_005/RUN_KMPC_117_P5_3G7_C2_NID_K0p15_SAME_MATRIX_REFINEMENT.json"	"runtime-prerequisite"	"F9BE1AC95575B0A71E73596384360ADC382C651EE4C8BA067DD4313C4BE6C7C4"	"KMPC-118…126 independent fresh-copy reproduction"
"REPRO/scripts/results/k_mpc_005/RUN_KMPC_118_P5_3G7_C2_NIV_K0p005_NOMINAL.json"	"runtime-prerequisite"	"FDB2DF9C0AA1620F2ABF76F1704735DD1848F8C8D861BD959B5F81EC6873B78F"	"KMPC-118…126 independent fresh-copy reproduction"
"REPRO/scripts/results/k_mpc_005/RUN_KMPC_119_P5_3G7_C2_NIV_K0p005_SUPPORT_06_ACCEPTED_CHECKPOINT.json"	"runtime-prerequisite"	"0E87C19C706D2D8AE9FA1FF2771B46FEEF308327C5B459024175566BAF4ECEE9"	"KMPC-118…126 independent fresh-copy reproduction"
"REPRO/scripts/results/k_mpc_005/RUN_KMPC_120_P5_3G7_C2_NIV_K0p005_SUPPORT_06_08_CHECKPOINT_RESUME.json"	"runtime-prerequisite"	"D6350636F9BA27C541EF8CDC2585ED370E2F1E2EB35495E01198A8BAA47AB136"	"KMPC-118…126 independent fresh-copy reproduction"
"REPRO/scripts/results/k_mpc_005/RUN_KMPC_121_P5_3G7_C2_NIV_K0p15_NOMINAL.json"	"runtime-prerequisite"	"8E5E8107833C9F2858BA180F9DBC3DFA4037566CCC2F7D30AF819B1FC94C0BEE"	"KMPC-118…126 independent fresh-copy reproduction"
"REPRO/scripts/results/k_mpc_005/RUN_KMPC_122_P5_3G7_C2_NIV_K0p15_SAME_MATRIX_REFINEMENT.json"	"runtime-prerequisite"	"BAC68E1D85802852EEBF4B1AC2E277EC15FD32264E166F673D486FD747869419"	"KMPC-118…126 independent fresh-copy reproduction"
"REPRO/scripts/results/k_mpc_005/RUN_KMPC_123_P5_3G7_C2_NIV_K0p15_SUPPORT_06_ACCEPTED_CHECKPOINT.json"	"runtime-prerequisite"	"D3B31093D84156D05BF4EE8EC707D53B5D653DE5700289E6EA68627674898DC8"	"KMPC-118…126 independent fresh-copy reproduction"
"REPRO/tracks/A1/A1K1/A2/A2K4/SUBTRACKS/P5/P5_3_SEEDS/26_P5_3G7_M1_STANDARD_METRIC_SOURCE_MAP_SK.md"	"runtime-input"	"7C927999F0D5BAECD0E45E52DFF760FA17DC0A48A3799242D147AEDE4228999B"	"KMPC-118…126 independent fresh-copy reproduction"

