runtime_path	role	sha256	required_by
REPRO/scripts/baseScripts/p5_general_synchronous/mode_resolved_puiseux_v2_m1_anchored.py	python-import	5DE2C280B0E9DAF528A9E3011368361B37AE53DE38827FB6F6CE4AB2019A4455	KMPC-073+KMPC-075
REPRO/scripts/baseScripts/p5_general_synchronous/mode_resolved_puiseux.py	python-import	5A89CF82006CB5ECC1D8B4BE1FD56A463453EE3D6261968CB64DE8CCF2C8B7AE	KMPC-073+KMPC-075
REPRO/scripts/baseScripts/p5_general_synchronous/nid_c1_coverage.py	python-import	EEEE74848B6F4413914F0CC60230CC824982C7E485A38C77C4495F807975A2CD	KMPC-073+KMPC-075
REPRO/scripts/baseScripts/p5_general_synchronous/niv_c1_coverage.py	python-import	B222554E8F6E664DAC674E394FED02A02ECBEE432ADEDC9A9682DFA6BB746E9D	KMPC-073+KMPC-075
REPRO/scripts/baseScripts/p5_general_synchronous/niv_support_step2_v2_finite_owner.py	python-import	F920F51313B44450DABC5A526769C42CD9A3988CBEB011A7954A0F88A4A7006D	KMPC-073+KMPC-075
REPRO/scripts/baseScripts/p5_general_synchronous/niv_support_step2.py	python-import	2B41B11E2C27B1FB5462AF0629C0478BBFF6A1343C317D7F6E6C045C0260F680	KMPC-073+KMPC-075
REPRO/scripts/baseScripts/p5_general_synchronous/s_c0_coefficient_passport_v2_numpy_scalar.py	python-import	06EE03C939FBCCFA6FA130421EEF98D0B8CC7571937EF02A7A46A57367534C11	KMPC-073+KMPC-075
REPRO/scripts/baseScripts/p5_general_synchronous/s_c0_coefficient_passport.py	python-import	C370B610815AFAC345C990E3CFE516D616873F39598F468A5ADBF2C65A2A6B95	KMPC-073+KMPC-075
REPRO/scripts/baseScripts/p5_general_synchronous/s1_collective_contract.py	python-import	F535EE15137BBD6F9C0379821C9CC94DED8EC56037B6105B75BEF65A5884EE68	KMPC-073+KMPC-075
REPRO/scripts/results/k_mpc_005/RUN_KMPC_031_P5_3G7_M3_FULL_RA_DEEP_TAIL_BRANCH_PROVENANCE.json	runtime-prerequisite	C547F818E3918CD844CA06BEA32814279A9D4A20D662A9166114410645792FF6	KMPC-073+KMPC-075
REPRO/scripts/results/k_mpc_005/RUN_KMPC_040_P5_3G7_CDI_SUPPORT_STEP_3_05_07.json	runtime-prerequisite	69C78F70ECD851D8B8A48E4E09445181C0D4559E9BD2E90A7BA19933351BD219	KMPC-073+KMPC-075
REPRO/scripts/results/k_mpc_005/RUN_KMPC_046_P5_3G7_BI_SUPPORT_STEP_3_OWNER_SUCCESSOR.json	runtime-prerequisite	60EC5A801FDDBAFFBA6CE184EBB3BC154879928385E6E37FB118781118615FB1	KMPC-073+KMPC-075
REPRO/scripts/results/k_mpc_005/RUN_KMPC_053_P5_3G7_NID_SUPPORT_CLOSURE.json	runtime-prerequisite	625AC2FAF4BD114D4907ABF83BFF059B50741642E7FB198FA3D7FBCB1BF3B4BD	KMPC-073+KMPC-075
REPRO/scripts/results/k_mpc_005/RUN_KMPC_056_P5_3G7_NIV_SUPPORT_STEP_2_FINITE_OWNER_SUCCESSOR.json	runtime-prerequisite	9AF6410513C2B0A6142DA9B08E8A1D115670C644171B102683568E64D645C332	KMPC-073+KMPC-075
REPRO/scripts/results/k_mpc_005/RUN_KMPC_067_P5_3G7_C2_CDI_K0p005_NOMINAL.json	runtime-prerequisite	DC11201E7301831153F4D3D5450A95FC1D5F311E5EE3E9176BDE6E471F657F8F	KMPC-073
REPRO/scripts/results/k_mpc_005/RUN_KMPC_070_P5_3G7_C2_CDI_K0p005_SUPPORT_07_ACCEPTED_CHECKPOINT.json	runtime-prerequisite	AD8CD12F5E6CBABE28C512DFDA6D3867C3E713F5582E152F6289CD78540A7D00	KMPC-073
REPRO/scripts/results/k_mpc_005/RUN_KMPC_074_P5_3G7_C2_CDI_K0p15_NOMINAL.json	runtime-prerequisite	7771610FC77C2F3AA3FD9EA7D9BDE01F9C9D8F6751AC5BCD1075E67B9FBBB1A0	KMPC-075
REPRO/tracks/A1/A1K1/A2/A2K4/SUBTRACKS/P5/P5_3_SEEDS/26_P5_3G7_M1_STANDARD_METRIC_SOURCE_MAP_SK.md	runtime-formula-source	7C927999F0D5BAECD0E45E52DFF760FA17DC0A48A3799242D147AEDE4228999B	KMPC-073+KMPC-075
