"copy_path"	"source_path"	"role"	"source_sha256"	"copy_sha256"	"reason"
"EVIDENCE/011__KMPC131_BI_K0p05.json"	"scripts/results/k_mpc_005/RUN_KMPC_131_P5_3G7_C3_BI_K0p05_ZERO_VARIANT_PAIR.json"	"raw-result"	"81E27A42B8B0FB3FB405330279D131C725808CA17D38B97216B3BEE25E828937"	"81E27A42B8B0FB3FB405330279D131C725808CA17D38B97216B3BEE25E828937"	"BI/.05 computed candidate"
"EVIDENCE/012__KMPC131_BI_K0p15_REVIEW.json"	"scripts/results/k_mpc_005/RUN_KMPC_131_P5_3G7_C3_BI_K0p15_ZERO_VARIANT_PAIR.json"	"raw-result"	"F04725F06B29AB596518CA9A9A2C34C6349D82AC17B743E007FB5D81B67E3A10"	"F04725F06B29AB596518CA9A9A2C34C6349D82AC17B743E007FB5D81B67E3A10"	"BI/.15 float REVIEW boundary"
"EVIDENCE/013__KMPC134_TECHNICAL_FAILURE.json"	"scripts/results/k_mpc_005/RUN_KMPC_134_P5_3G7_C3_BI_K0p15_ZERO_VARIANT_PAIR_HP_M1_EXACT_RESUME_TECHNICAL_FAILURE.json"	"technical-raw"	"F4BBC3CE6FB0C284E355075189ED79E8B9F047BCCFFF5ACEC178D7927B0310A2"	"F4BBC3CE6FB0C284E355075189ED79E8B9F047BCCFFF5ACEC178D7927B0310A2"	"Object-mode timeout evidence"
"EVIDENCE/014__KMPC135_TECHNICAL_FAILURE.json"	"scripts/results/k_mpc_005/RUN_KMPC_135_P5_3G7_C3_BI_K0p15_ZERO_VARIANT_PAIR_PHASE_SEPARATED_HP_M1_EXACT_RESUME_TECHNICAL_FAILURE.json"	"technical-raw"	"35CD898E8331BCE3C2FC6D1EBA3144103942FF10A14E2FA32D59618E9C3A6D9E"	"35CD898E8331BCE3C2FC6D1EBA3144103942FF10A14E2FA32D59618E9C3A6D9E"	"Combined-worker contention evidence"
"EVIDENCE/015__KMPC136_TECHNICAL_FAILURE.json"	"scripts/results/k_mpc_005/RUN_KMPC_136_P5_3G7_C3_BI_K0p15_ZERO_VARIANT_PAIR_TWO_WAVE_HP_M1_EXACT_RESUME_TECHNICAL_FAILURE.json"	"technical-raw"	"3BA55975156DD8513C833F0CCDAD99F3091630556E509CB6B3E11F9563A95FAE"	"3BA55975156DD8513C833F0CCDAD99F3091630556E509CB6B3E11F9563A95FAE"	"4/4 coefficient success and JSON order failure"
"EVIDENCE/016__KMPC137_TECHNICAL_FAILURE.json"	"scripts/results/k_mpc_005/RUN_KMPC_137_P5_3G7_C3_BI_K0p15_ZERO_VARIANT_PAIR_FUEL_ORDERED_TWO_WAVE_HP_M1_EXACT_RESUME_TECHNICAL_FAILURE.json"	"technical-raw"	"213F2B2E2516BBD4FC5A14C52D5750FD32DDECC727578DFDE04F0FD58A42E72A"	"213F2B2E2516BBD4FC5A14C52D5750FD32DDECC727578DFDE04F0FD58A42E72A"	"Final exact stage runtime blocker"
"EVIDENCE/017__KMPC112_AUTHORITATIVE_EXACT_SUCCESS.json"	"scripts/results/k_mpc_005/RUN_KMPC_112_P5_3G7_C2_BI_K0p15_HP_M1_CHECKPOINT_EXACT_RESUME_JSON_PARITY_SUCCESSOR.json"	"reference-raw"	"FAF52256489BA7C105F9125C1ED9A68358C0187E5F7B8B1164E1BA036A6507A1"	"FAF52256489BA7C105F9125C1ED9A68358C0187E5F7B8B1164E1BA036A6507A1"	"Historical exact runtime and success authority"
"EVIDENCE/018__KMPC112_RUNNER.py"	"scripts/356_script_KMPC_112_P5_3g7_C2_BI_k0p15_HP_M1_checkpoint_exact_resume_JSON_parity_successor.py"	"primary-code"	"A3AA1E8F507D44AC4789B1A6EA2CE54D7BA788BC7EDB94558737FC181FE90510"	"A3AA1E8F507D44AC4789B1A6EA2CE54D7BA788BC7EDB94558737FC181FE90510"	"Historical exact runner contract"
"EVIDENCE/019__EXACT_DRIVER_ASSEMBLY.py"	"scripts/baseScripts/p5_general_synchronous/c2_bi_k0p15_high_precision_driver_assembly.py"	"primary-code"	"4C11A3EE3C08B084E53E5F313152A29C768E2F0F48D74588D0F5E37688B50B46"	"4C11A3EE3C08B084E53E5F313152A29C768E2F0F48D74588D0F5E37688B50B46"	"80-dps 104x104 exact builder and solve"
"EVIDENCE/020__EXACT_HOLDOUT_ASSEMBLY.py"	"scripts/baseScripts/p5_general_synchronous/c2_bi_k0p15_high_precision_holdout_assembly.py"	"primary-code"	"E0F423357AE291FDEDE6BACC51D45F5F0D4326CD81C3A8453538B7A71FDE3846"	"E0F423357AE291FDEDE6BACC51D45F5F0D4326CD81C3A8453538B7A71FDE3846"	"Independent exact holdout builder"
"EVIDENCE/021__EXACT_HOLDOUT_HASH_OWNER.py"	"scripts/baseScripts/p5_general_synchronous/c2_bi_k0p15_high_precision_holdout_assembly_v2_hash_owner.py"	"primary-code"	"9DC7C357D15580AFA3276BA4E3294870B69FAD6117F3A25F46DB1FADE5EBE865"	"9DC7C357D15580AFA3276BA4E3294870B69FAD6117F3A25F46DB1FADE5EBE865"	"Holdout hash owner boundary"
"EVIDENCE/022__EXACT_HOLDOUT_FIXTURE.py"	"scripts/baseScripts/p5_general_synchronous/c2_bi_k0p15_high_precision_holdout_assembly_v3_fixture.py"	"primary-code"	"0FF2B72AFB5A480A891A71685DBA3394566C6945385F33913DAEA888AACA1C99"	"0FF2B72AFB5A480A891A71685DBA3394566C6945385F33913DAEA888AACA1C99"	"Exact holdout assembly fixture"
"EVIDENCE/023__KMPC112_EXACT_RESUME.py"	"scripts/baseScripts/p5_general_synchronous/c2_bi_k0p15_high_precision_m1_reassembly_v17_exact_resume.py"	"primary-code"	"1EC7DF765617A978940105129D74F02C1419B726CC023977F4DB426DDA5A33C4"	"1EC7DF765617A978940105129D74F02C1419B726CC023977F4DB426DDA5A33C4"	"Exact-resume orchestration lineage"
"EVIDENCE/024__KMPC112_JSON_PARITY.py"	"scripts/baseScripts/p5_general_synchronous/c2_bi_k0p15_high_precision_m1_reassembly_v19_exact_resume_json_parity_successor.py"	"primary-code"	"067CFDBBA95712B04FCD8D571537D751A441B41F4B479FCFB54D7F7AAB281DA5"	"067CFDBBA95712B04FCD8D571537D751A441B41F4B479FCFB54D7F7AAB281DA5"	"Frozen successful exact-resume source"
"EVIDENCE/025__KMPC136_TWO_WAVE_BASE.py"	"scripts/baseScripts/p5_general_synchronous/c3_zero_variant_parallel_v8_bi_k0p15_two_wave_exact_resume.py"	"primary-code"	"3313C8861856289CFAC44B336B73D3AC4C7E153913DCFFFC3B1F3EFA6BA2802F"	"3313C8861856289CFAC44B336B73D3AC4C7E153913DCFFFC3B1F3EFA6BA2802F"	"C3 two-wave process implementation"
"EVIDENCE/026__KMPC137_FUEL_ORDER_WRAPPER.py"	"scripts/baseScripts/p5_general_synchronous/c3_zero_variant_parallel_v9_bi_k0p15_fuel_order_roundtrip.py"	"primary-code"	"489ED57D2F874CAC60E7733050C7DB4E8D59AABAD197827965F6322B80515D0D"	"489ED57D2F874CAC60E7733050C7DB4E8D59AABAD197827965F6322B80515D0D"	"Thin owner-order correction"
"EVIDENCE/027__KMPC137_RUNNER.py"	"scripts/381_script_KMPC_137_P5_3g7_C3_BI_k0p15_fuel_order_roundtrip.py"	"primary-code"	"D8117F3F79A8614E42F8176BA15F63421235ABA65F698B7D72557C48D04FA85C"	"D8117F3F79A8614E42F8176BA15F63421235ABA65F698B7D72557C48D04FA85C"	"Current 4.8/9.0 second process contract"

