copy_path	source_path	role	source_sha256	copy_sha256	reason
EVIDENCE\011__BASE_FULL_RA_CONTRACT.PY	scripts\baseScripts\p5_general_synchronous\full_ra_contract.py	primary-base	F3839DA931D24939FA9C5925FD29B1484E722D1A0F24117DC91EBE5F4436D464	F3839DA931D24939FA9C5925FD29B1484E722D1A0F24117DC91EBE5F4436D464	import closure
EVIDENCE\012__BASE_FULL_RA_M3_SEED.PY	scripts\baseScripts\p5_general_synchronous\full_ra_m3_seed.py	primary-base	070F217B45A385369ECAFAA3D409A1210BAE3C3AF8A600A9171225B258751BF2	070F217B45A385369ECAFAA3D409A1210BAE3C3AF8A600A9171225B258751BF2	import closure
EVIDENCE\013__BASE_MODE_RESOLVED_PUISEUX.PY	scripts\baseScripts\p5_general_synchronous\mode_resolved_puiseux.py	primary-base	5A89CF82006CB5ECC1D8B4BE1FD56A463453EE3D6261968CB64DE8CCF2C8B7AE	5A89CF82006CB5ECC1D8B4BE1FD56A463453EE3D6261968CB64DE8CCF2C8B7AE	import closure
EVIDENCE\014__BASE_MODE_RESOLVED_PUISEUX_V2_M1_ANCHORED.PY	scripts\baseScripts\p5_general_synchronous\mode_resolved_puiseux_v2_m1_anchored.py	primary-base	5DE2C280B0E9DAF528A9E3011368361B37AE53DE38827FB6F6CE4AB2019A4455	5DE2C280B0E9DAF528A9E3011368361B37AE53DE38827FB6F6CE4AB2019A4455	import closure
EVIDENCE\015__BASE_S1_COLLECTIVE_CONTRACT.PY	scripts\baseScripts\p5_general_synchronous\s1_collective_contract.py	primary-base	F535EE15137BBD6F9C0379821C9CC94DED8EC56037B6105B75BEF65A5884EE68	F535EE15137BBD6F9C0379821C9CC94DED8EC56037B6105B75BEF65A5884EE68	import closure
EVIDENCE\016__BASE_S_C0_COEFFICIENT_PASSPORT.PY	scripts\baseScripts\p5_general_synchronous\s_c0_coefficient_passport.py	primary-base	C370B610815AFAC345C990E3CFE516D616873F39598F468A5ADBF2C65A2A6B95	C370B610815AFAC345C990E3CFE516D616873F39598F468A5ADBF2C65A2A6B95	import closure
EVIDENCE\017__BASE_S_C0_COEFFICIENT_PASSPORT_V2_NUMPY_SCALAR.PY	scripts\baseScripts\p5_general_synchronous\s_c0_coefficient_passport_v2_numpy_scalar.py	primary-base	06EE03C939FBCCFA6FA130421EEF98D0B8CC7571937EF02A7A46A57367534C11	06EE03C939FBCCFA6FA130421EEF98D0B8CC7571937EF02A7A46A57367534C11	import closure
EVIDENCE\018__BASE_CDI_C1_COVERAGE.PY	scripts\baseScripts\p5_general_synchronous\cdi_c1_coverage.py	primary-base	D57CA8CA5571A07440A987F4FB0DDA08A40DAF7EA8C95AF929FC5C936F2FCE0F	D57CA8CA5571A07440A987F4FB0DDA08A40DAF7EA8C95AF929FC5C936F2FCE0F	import closure
EVIDENCE\019__BASE_NID_C1_COVERAGE.PY	scripts\baseScripts\p5_general_synchronous\nid_c1_coverage.py	primary-base	EEEE74848B6F4413914F0CC60230CC824982C7E485A38C77C4495F807975A2CD	EEEE74848B6F4413914F0CC60230CC824982C7E485A38C77C4495F807975A2CD	import closure
EVIDENCE\020__BASE_CDI_SUPPORT_LADDER.PY	scripts\baseScripts\p5_general_synchronous\cdi_support_ladder.py	primary-base	A8257E2195E2AB61B5C4195B80EA44EE7669B5A52F9C8440BA5F5244190E3068	A8257E2195E2AB61B5C4195B80EA44EE7669B5A52F9C8440BA5F5244190E3068	import closure
EVIDENCE\021__BASE_NID_SUPPORT_STEP2.PY	scripts\baseScripts\p5_general_synchronous\nid_support_step2.py	primary-base	7AFA5AD9022FA3EB8BDFB5F77D573939D60B2312A0FA29493D6505695958EE5B	7AFA5AD9022FA3EB8BDFB5F77D573939D60B2312A0FA29493D6505695958EE5B	import closure
