"runtime_path"	"role"	"sha256"	"required_by"
"REPRO/scripts/baseScripts/p5_general_synchronous/s_c0_coefficient_passport_v2_numpy_scalar.py"	"runtime-code"	"06EE03C939FBCCFA6FA130421EEF98D0B8CC7571937EF02A7A46A57367534C11"	"KMPC-113/114/115 sequential compile/help/smoke/official closure"
"REPRO/scripts/baseScripts/p5_general_synchronous/s_c0_coefficient_passport.py"	"runtime-code"	"C370B610815AFAC345C990E3CFE516D616873F39598F468A5ADBF2C65A2A6B95"	"KMPC-113/114/115 sequential compile/help/smoke/official closure"
"REPRO/scripts/baseScripts/p5_general_synchronous/s1_collective_contract.py"	"runtime-code"	"F535EE15137BBD6F9C0379821C9CC94DED8EC56037B6105B75BEF65A5884EE68"	"KMPC-113/114/115 sequential compile/help/smoke/official closure"
"REPRO/scripts/results/k_mpc_005/RUN_KMPC_031_P5_3G7_M3_FULL_RA_DEEP_TAIL_BRANCH_PROVENANCE.json"	"runtime-prerequisite"	"C547F818E3918CD844CA06BEA32814279A9D4A20D662A9166114410645792FF6"	"KMPC-113/114/115 sequential compile/help/smoke/official closure"
"REPRO/scripts/results/k_mpc_005/RUN_KMPC_040_P5_3G7_CDI_SUPPORT_STEP_3_05_07.json"	"runtime-prerequisite"	"69C78F70ECD851D8B8A48E4E09445181C0D4559E9BD2E90A7BA19933351BD219"	"KMPC-113/114/115 sequential compile/help/smoke/official closure"
"REPRO/scripts/results/k_mpc_005/RUN_KMPC_046_P5_3G7_BI_SUPPORT_STEP_3_OWNER_SUCCESSOR.json"	"runtime-prerequisite"	"60EC5A801FDDBAFFBA6CE184EBB3BC154879928385E6E37FB118781118615FB1"	"KMPC-113/114/115 sequential compile/help/smoke/official closure"
"REPRO/scripts/results/k_mpc_005/RUN_KMPC_053_P5_3G7_NID_SUPPORT_CLOSURE.json"	"runtime-prerequisite"	"625AC2FAF4BD114D4907ABF83BFF059B50741642E7FB198FA3D7FBCB1BF3B4BD"	"KMPC-113/114/115 sequential compile/help/smoke/official closure"
"REPRO/scripts/results/k_mpc_005/RUN_KMPC_056_P5_3G7_NIV_SUPPORT_STEP_2_FINITE_OWNER_SUCCESSOR.json"	"runtime-prerequisite"	"9AF6410513C2B0A6142DA9B08E8A1D115670C644171B102683568E64D645C332"	"KMPC-113/114/115 sequential compile/help/smoke/official closure"
"REPRO/scripts/results/k_mpc_005/RUN_KMPC_112_P5_3G7_C2_BI_K0p15_HP_M1_CHECKPOINT_EXACT_RESUME_JSON_PARITY_SUCCESSOR.json"	"runtime-prerequisite"	"FAF52256489BA7C105F9125C1ED9A68358C0187E5F7B8B1164E1BA036A6507A1"	"KMPC-113/114/115 sequential compile/help/smoke/official closure"
"REPRO/scripts/results/k_mpc_005/RUN_KMPC_113_P5_3G7_C2_NID_K0p005_NOMINAL.json"	"runtime-prerequisite"	"DD5B3075AB7581C4DC590CFE668952217B58C969B07FEC1CCDE5FA02C7B3B533"	"independent KMPC-114/115 exact-hash reproduction branches"
"REPRO/scripts/results/k_mpc_005/RUN_KMPC_114_P5_3G7_C2_NID_K0p005_SUPPORT_07_ACCEPTED_CHECKPOINT.json"	"runtime-prerequisite"	"339FD13BE750060793FCE04698BA5726AFD58DCB08BBDD3DB7B1FDFE76B35195"	"independent KMPC-114/115 exact-hash reproduction branches"
"REPRO/tracks/A1/A1K1/A2/A2K4/SUBTRACKS/P5/P5_3_SEEDS/26_P5_3G7_M1_STANDARD_METRIC_SOURCE_MAP_SK.md"	"runtime-input"	"7C927999F0D5BAECD0E45E52DFF760FA17DC0A48A3799242D147AEDE4228999B"	"KMPC-113/114/115 sequential compile/help/smoke/official closure"
