copy_path	source_path	role	source_sha256	copy_sha256	reason
EVIDENCE\011__PYTHON_FORMAL_ERROR_LEDGER.md	scripts\00_PYTHON_FORMAL_ERROR_LEDGER.md	process-history	962120EBA46EC00A8222EC1D89176AA3716B62A46F3B074AD08BDB1048B3F4BE	962120EBA46EC00A8222EC1D89176AA3716B62A46F3B074AD08BDB1048B3F4BE	known errors including PF-075
EVIDENCE\012__KMPC048_PREREQUISITE.json	scripts\results\k_mpc_005\RUN_KMPC_048_P5_3G7_NID_SUPPORT_STEP_2_05_07.json	runtime-prerequisite	B4F320F5D850DCF78FD9EC2A5BDDEBDA87D590DA2988CF505FA7D5B25B49BF32	B4F320F5D850DCF78FD9EC2A5BDDEBDA87D590DA2988CF505FA7D5B25B49BF32	immutable regression input
EVIDENCE\013__KMPC048_RESULT_CONTEXT.md	tracks\A1\A1K1\A2\A2K4\SUBTRACKS\P5\P5_3_SEEDS\90_KMPC_048_GLOBAL_C1_NID_SUPPORT_STEP_2_RESULT_AND_AUDIT_SK.md	context	AE072D94BDCEC561073EEDB04167F3A54C00F200741EF2B9EABE6098498CC999	AE072D94BDCEC561073EEDB04167F3A54C00F200741EF2B9EABE6098498CC999	predecessor assessment
EVIDENCE\014__BASE_FULL_RA_B1_PREFLIGHT.py	scripts\baseScripts\p5_general_synchronous\full_ra_b1_preflight.py	primary-base	62D6DEEFBDB81C0619FD58C668185FF9CA76926A90D00DCE9C092AD4797D6B5D	62D6DEEFBDB81C0619FD58C668185FF9CA76926A90D00DCE9C092AD4797D6B5D	import closure
EVIDENCE\015__BASE_FULL_RA_B1_PREFLIGHT_V2.py	scripts\baseScripts\p5_general_synchronous\full_ra_b1_preflight_v2.py	primary-base	27C0D6ADA828CA2F59C0D128EB6339074D5940F294272CDABE8127CB84867C7C	27C0D6ADA828CA2F59C0D128EB6339074D5940F294272CDABE8127CB84867C7C	import closure
EVIDENCE\016__BASE_FULL_RA_CONTRACT.py	scripts\baseScripts\p5_general_synchronous\full_ra_contract.py	primary-base	F3839DA931D24939FA9C5925FD29B1484E722D1A0F24117DC91EBE5F4436D464	F3839DA931D24939FA9C5925FD29B1484E722D1A0F24117DC91EBE5F4436D464	import closure
EVIDENCE\017__BASE_FULL_RA_M3_SEED.py	scripts\baseScripts\p5_general_synchronous\full_ra_m3_seed.py	primary-base	070F217B45A385369ECAFAA3D409A1210BAE3C3AF8A600A9171225B258751BF2	070F217B45A385369ECAFAA3D409A1210BAE3C3AF8A600A9171225B258751BF2	import closure and equation implementation
EVIDENCE\018__BASE_MODE_RESOLVED_PUISEUX.py	scripts\baseScripts\p5_general_synchronous\mode_resolved_puiseux.py	primary-base	5A89CF82006CB5ECC1D8B4BE1FD56A463453EE3D6261968CB64DE8CCF2C8B7AE	5A89CF82006CB5ECC1D8B4BE1FD56A463453EE3D6261968CB64DE8CCF2C8B7AE	import closure
EVIDENCE\019__BASE_MODE_RESOLVED_PUISEUX_V2_M1_ANCHORED.py	scripts\baseScripts\p5_general_synchronous\mode_resolved_puiseux_v2_m1_anchored.py	primary-base	5DE2C280B0E9DAF528A9E3011368361B37AE53DE38827FB6F6CE4AB2019A4455	5DE2C280B0E9DAF528A9E3011368361B37AE53DE38827FB6F6CE4AB2019A4455	M1 hard anchor owner
EVIDENCE\020__BASE_S1_COLLECTIVE_CONTRACT.py	scripts\baseScripts\p5_general_synchronous\s1_collective_contract.py	primary-base	F535EE15137BBD6F9C0379821C9CC94DED8EC56037B6105B75BEF65A5884EE68	F535EE15137BBD6F9C0379821C9CC94DED8EC56037B6105B75BEF65A5884EE68	import closure
EVIDENCE\021__BASE_S_C0_COEFFICIENT_PASSPORT.py	scripts\baseScripts\p5_general_synchronous\s_c0_coefficient_passport.py	primary-base	C370B610815AFAC345C990E3CFE516D616873F39598F468A5ADBF2C65A2A6B95	C370B610815AFAC345C990E3CFE516D616873F39598F468A5ADBF2C65A2A6B95	import closure
EVIDENCE\022__BASE_S_C0_COEFFICIENT_PASSPORT_V2_NUMPY_SCALAR.py	scripts\baseScripts\p5_general_synchronous\s_c0_coefficient_passport_v2_numpy_scalar.py	primary-base	06EE03C939FBCCFA6FA130421EEF98D0B8CC7571937EF02A7A46A57367534C11	06EE03C939FBCCFA6FA130421EEF98D0B8CC7571937EF02A7A46A57367534C11	import closure
EVIDENCE\023__BASE_CDI_C1_COVERAGE.py	scripts\baseScripts\p5_general_synchronous\cdi_c1_coverage.py	primary-base	D57CA8CA5571A07440A987F4FB0DDA08A40DAF7EA8C95AF929FC5C936F2FCE0F	D57CA8CA5571A07440A987F4FB0DDA08A40DAF7EA8C95AF929FC5C936F2FCE0F	import closure
EVIDENCE\024__BASE_NID_C1_COVERAGE.py	scripts\baseScripts\p5_general_synchronous\nid_c1_coverage.py	primary-base	EEEE74848B6F4413914F0CC60230CC824982C7E485A38C77C4495F807975A2CD	EEEE74848B6F4413914F0CC60230CC824982C7E485A38C77C4495F807975A2CD	import closure
EVIDENCE\025__BASE_CDI_SUPPORT_LADDER.py	scripts\baseScripts\p5_general_synchronous\cdi_support_ladder.py	primary-base	A8257E2195E2AB61B5C4195B80EA44EE7669B5A52F9C8440BA5F5244190E3068	A8257E2195E2AB61B5C4195B80EA44EE7669B5A52F9C8440BA5F5244190E3068	import closure
EVIDENCE\026__BASE_NID_SUPPORT_STEP2.py	scripts\baseScripts\p5_general_synchronous\nid_support_step2.py	primary-base	7AFA5AD9022FA3EB8BDFB5F77D573939D60B2312A0FA29493D6505695958EE5B	7AFA5AD9022FA3EB8BDFB5F77D573939D60B2312A0FA29493D6505695958EE5B	direct predecessor owner
